step,train_loss,lr,grad_norm,tokens_per_second,elapsed_minutes,tokens_processed,val_loss,val_train_loss
470,1.5108697414398193,0.00019902618982392265,0.4284946620464325,134137.89732083058,4.422954750061035,138608640,,
480,1.4775950908660889,0.00019898986296395908,0.4195699691772461,178523.3387166693,4.491786114374796,141557760,,
490,1.4620124101638794,0.00019895287439630714,0.4317345917224884,178562.8097976319,4.5606022318204245,144506880,,
500,1.4811376333236694,0.00019891520596371283,0.45539018511772156,178490.82864611447,4.629446125030517,147456000,,
510,1.4541077613830566,0.00019887688396849173,0.45600610971450806,178496.7630401063,4.6982877095540365,150405120,,
520,1.3545160293579102,0.00019883790790245647,0.47496646642684937,178546.62340960134,4.767110085487365,153354240,,
530,1.4890193939208984,0.00019879814817563314,0.4437037408351898,178023.24492837998,4.836134803295136,156303360,,
540,1.5117919445037842,0.0001987578816203459,0.4806515872478485,178686.035896613,4.904903483390808,159252480,,
550,1.4729737043380737,0.00019871686388599086,0.4313744008541107,178279.82715418917,4.973828852176666,162201600,,
560,1.3914214372634888,0.0001986753142050908,0.44910934567451477,178817.4661376735,5.042546987533569,165150720,,
570,1.3818614482879639,0.00019863307095388394,0.4352417290210724,178679.25264770762,5.11131827433904,168099840,,
580,1.5082991123199463,0.00019859006427862456,0.45013874769210815,178267.77178000376,5.1802483081817625,171048960,,
590,1.5085039138793945,0.0001985463696956336,0.4578474462032318,178130.14988760505,5.249231580893198,173998080,,
600,1.4748185873031616,0.0001985021473454828,0.4707123339176178,178666.62705819323,5.3180077314376835,176947200,1.5252330303192139,1.4785938262939453
610,1.4617406129837036,0.0001981858675014622,0.4347802698612213,26420.51982264489,5.783100787798563,179896320,,
620,1.4820438623428345,0.00019813654592800993,0.46989843249320984,178648.39897891646,5.851883951822916,182845440,,
630,1.5048819780349731,0.0001980866166178103,0.4228546917438507,178849.41261713443,5.920589804649353,185794560,,
640,1.4714024066925049,0.0001980360122264543,0.4439223110675812,178705.40764346486,5.9893510381380715,188743680,,
650,1.391045093536377,0.00019798471238101868,0.40125441551208496,178569.8729311269,6.0581644654273985,191692800,,
660,1.4155066013336182,0.0001979327519684398,0.4037315249443054,178580.87603468436,6.126973617076874,194641920,,
670,1.5010550022125244,0.00019788019155815735,0.45662233233451843,178737.15912912888,6.195722619692485,197591040,,
680,1.3890897035598755,0.00019782695778665255,0.46503549814224243,178658.85438152566,6.2645017544428505,200540160,,
690,1.513716697692871,0.00019777307539018766,0.42946499586105347,178688.2041669847,6.333269608020783,203489280,,
700,1.4443325996398926,0.00019771855168613408,0.4229468107223511,178714.04160860274,6.402027507623036,206438400,,
710,1.4257053136825562,0.00019766337696366202,0.40752744674682617,178715.91103389018,6.470784684022267,209387520,,
720,1.4576311111450195,0.0001976075245535347,0.42923492193222046,178628.36889638435,6.539575560887655,212336640,,
730,1.4219926595687866,0.00019755104291015475,0.43623068928718567,178666.46189468433,6.608351763089498,215285760,,
740,1.4411193132400513,0.00019749392496138358,0.41529959440231323,178758.3709441328,6.67709261973699,218234880,,
750,1.4688093662261963,0.0001974361758949876,0.4467025697231293,178775.88765962346,6.745826725165049,221184000,,
760,1.4971719980239868,0.00019737772356533847,0.4315425455570221,178672.75896957197,6.814600511391958,224133120,,
770,1.5449470281600952,0.00019731864507145587,0.46762341260910034,178639.42048847544,6.88338713645935,227082240,,
780,1.3967537879943848,0.0001972588946882862,0.4381902515888214,178618.60830992955,6.9521817843119305,230031360,,
790,1.348534107208252,0.00019719851900660597,0.41881895065307617,178701.5040431494,7.020944495995839,232980480,,
800,1.4230462312698364,0.00019713746214775546,0.43481865525245667,178588.1674978495,7.089750858147939,235929600,1.5632212162017822,1.4245672225952148
810,1.3925453424453735,0.00019670140695013489,0.40766799449920654,26046.95312485589,7.561514294147491,238878720,,
820,1.4064958095550537,0.0001966351924616739,0.417878121137619,178348.02774785165,7.630413321654002,241827840,,
830,1.4132002592086792,0.0001965684730808487,0.42703381180763245,178708.9499468966,7.699173188209533,244776960,,
840,1.4778542518615723,0.00019650110417579526,0.4525027871131897,178755.61198684468,7.76791508992513,247726080,,
850,1.4732475280761719,0.00019643307247911167,0.44705554842948914,178629.91665606687,7.836705366770427,250675200,,
860,1.476299524307251,0.00019636442570223332,0.43424364924430847,178758.09194458133,7.9054463068644205,253624320,,
870,1.427121877670288,0.0001962950133931027,0.4028540551662445,178123.42929726478,7.974432190259297,256573440,,
880,1.407881259918213,0.00019622407603297104,0.44695109128952026,176461.51080141665,8.044067780176798,259522560,,
890,1.4409153461456299,0.00019615352744353767,0.43453529477119446,178824.9217082756,8.112783046563466,262471680,,
900,1.387040138244629,0.00019608231303017663,0.42588162422180176,178727.5932456361,8.181535732746124,265420800,,
910,1.4430352449417114,0.00019601046031529938,0.42195674777030945,178752.10916378011,8.250278989473978,268369920,,
920,1.4909334182739258,0.0001959379965025017,0.486280232667923,178814.47787960636,8.318998261292775,271319040,,
930,1.4301514625549316,0.00019586492662663907,0.417904257774353,178867.32997930434,8.387697231769561,274268160,,
940,1.4070498943328857,0.0001957911796173863,0.43722715973854065,178776.46644155058,8.456431114673615,277217280,,
950,1.3901684284210205,0.00019571678667588624,0.4370477497577667,178748.62714240307,8.525175714492798,280166400,,
960,1.441636085510254,0.0001956411985414042,0.4268133044242859,177243.80873502704,8.594503978888193,283115520,,
970,1.3685863018035889,0.00019556545840266536,0.44366317987442017,178809.61829603382,8.66322511434555,286064640,,
980,1.3319379091262817,0.00019548915595321147,0.41682764887809753,178789.74844939588,8.73195389509201,289013760,,
990,1.3854081630706787,0.00019541223524308503,0.42521458864212036,178774.513067566,8.800688536961873,291962880,,
1000,1.387506127357483,0.00019533468679309152,0.4387323260307312,178782.05808137017,8.869420293966929,294912000,1.5207916498184204,1.3865934610366821
1010,1.371667504310608,0.00019478669969789716,0.41065266728401184,26113.11441447207,9.339988474051157,297861120,,
1020,1.3579154014587402,0.00019470414924494198,0.411443293094635,178635.56104696117,9.408776581287384,300810240,,
1030,1.4915125370025635,0.00019462099832609698,0.4360444247722626,178789.65541679718,9.477505401770275,303759360,,
1040,1.4314658641815186,0.0001945371978987357,0.4528640806674957,178698.26149954085,9.546269381046296,306708480,,
1050,1.3224976062774658,0.00019445286056102694,0.40221038460731506,178921.3210076256,9.6149476091067,309657600,,
1060,1.4175851345062256,0.00019436778887970394,0.4213847219944,178638.55364751752,9.683734571933746,312606720,,
1070,1.5052974224090576,0.00019428183160345974,0.43568849563598633,178141.1296528664,9.752713616689046,315555840,,
1080,1.3414721488952637,0.0001941954701845579,0.40557661652565,178585.506612028,9.821521000067394,318504960,,
1090,1.336925983428955,0.000194108415186751,0.41972535848617554,178444.96373686127,9.890382579962413,321454080,,
1100,1.401002287864685,0.0001940208485902641,0.4443643093109131,178670.4775190337,9.959157252311707,324403200,,
1110,1.3348591327667236,0.00019393258597835298,0.4030749499797821,178530.83162262113,10.02798570394516,327352320,,
1120,1.3749772310256958,0.00019384370033158045,0.44575878977775574,178580.3707078146,10.096795070171357,330301440,,
1130,1.4191033840179443,0.00019375424710379194,0.4500894844532013,178643.62065843996,10.16558007399241,333250560,,
1140,1.4502261877059937,0.00019366408682119945,0.4008488655090332,178460.67854239844,10.23443557024002,336199680,,
1150,1.3886401653289795,0.00019357322852181066,0.41571244597435,178349.2723560733,10.303334128856658,339148800,,
1160,1.4655817747116089,0.00019348185654548592,0.4337942600250244,178559.93314864754,10.372151370843252,342097920,,
1170,1.4381632804870605,0.0001933899045261499,0.43779799342155457,178639.73007657062,10.440937876701355,345047040,,
1180,1.3276445865631104,0.00019329730841710716,0.4079945981502533,178565.12974336004,10.509753119945525,347996160,,
1190,1.3593648672103882,0.00019320409972575767,0.42136716842651367,178602.13329178008,10.578554089864095,350945280,,
1200,1.3743548393249512,0.0001931103004741187,0.4109025299549103,178618.23689218998,10.647348856925964,353894400,1.4604755640029907,1.3708758354187012
1210,1.3902525901794434,0.0001920082174994707,0.4169577956199646,15813.760901192001,11.424393637975056,356843520,,
1220,1.4104715585708618,0.0001919062194304366,0.43369221687316895,177919.18085210497,11.49345870812734,359792640,,
1230,1.4032623767852783,0.00019180383533531098,0.4330229163169861,177278.85395949867,11.562773259480794,362741760,,
1240,1.4410934448242188,0.00019170062467337547,0.4524354636669159,177704.3606007745,11.63192183971405,365690880,,
1250,1.3932331800460815,0.0001915967956170137,0.42401623725891113,177868.2993310907,11.70100667476654,368640000,,
1260,1.3898756504058838,0.00019149276656290574,0.43224379420280457,178310.66673209312,11.769920146465301,371589120,,
1270,1.2966959476470947,0.0001913882166700397,0.42153874039649963,178357.13127522802,11.838815609614054,374538240,,
1280,1.487135887145996,0.00019128312588871774,0.4241880476474762,178447.06437629004,11.907676386833192,377487360,,
1290,1.4049943685531616,0.00019117726963898337,0.43917274475097656,178264.65799690312,11.97660762866338,380436480,,
1300,1.3830492496490479,0.00019107098201038747,0.4248756766319275,178454.9628112122,12.045465326309204,383385600,,
1310,1.3479841947555542,0.00019096409625858523,0.41626912355422974,178528.3373530034,12.114294755458832,386334720,,
1320,1.3272768259048462,0.00019085623912642755,0.39975643157958984,177877.02653427294,12.183376208941143,389283840,,
1330,1.388634204864502,0.00019074815550682736,0.441978394985199,178517.90752604994,12.252209655443828,392232960,,
1340,1.497297763824463,0.00019063943729151557,0.441591739654541,178465.2410915018,12.321063395341238,395182080,,
1350,1.3701937198638916,0.00019053003837389893,0.42805659770965576,178282.77701234672,12.389987635612489,398131200,,
1360,1.3604412078857422,0.00019042004179212858,0.40905365347862244,178325.57635312423,12.458895321687063,401080320,,
1370,1.3419013023376465,0.0001903093208329138,0.4073616564273834,178153.9274051208,12.527869383494059,404029440,,
1380,1.3659669160842896,0.00019019815071040294,0.42872875928878784,178409.18838086026,12.596744771798452,406978560,,
1390,1.4234914779663086,0.00019008637533390343,0.45234671235084534,178337.68068592364,12.665647772947947,409927680,,
1400,1.3479329347610474,0.00018997401480101844,0.3932921290397644,178384.58120635714,12.734532670180004,412876800,1.5005004405975342,1.276729702949524
1410,1.3448941707611084,0.00018967639390490376,0.42103248834609985,67801.82573263321,12.915766755739847,415825920,,
1420,1.4310319423675537,0.00018956111317818436,0.4470273554325104,178503.0275507702,12.984605928262075,418775040,,
1430,1.4084374904632568,0.00018944607593473928,0.43254172801971436,178496.4230381276,13.053447651863099,421724160,,
1440,1.333404541015625,0.0001893304409006195,0.4227752983570099,178460.22538998653,13.122303358713786,424673280,,
1450,1.3663132190704346,0.00018921412305067793,0.4615437090396881,178344.0574608582,13.19120389620463,427622400,,
1460,1.322451114654541,0.00018909726158449763,0.4070361256599426,178433.59642853125,13.260069870948792,430571520,,
1470,1.5140674114227295,0.00018897977741951668,0.427841454744339,178345.61058316586,13.32896980047226,433520640,,
1480,1.40688157081604,0.00018886182318852,0.4234980642795563,178554.9327428727,13.3977889696757,436469760,,
1490,1.4088356494903564,0.00018874322210941168,0.4194253981113434,178427.49121674697,13.466657284895579,439418880,,
1500,1.3361389636993408,0.00018862314569018676,0.4113250970840454,177174.98810975126,13.536012454827626,442368000,,
1510,1.3211398124694824,0.00018850337760209808,0.4258836805820465,178445.7566194624,13.60487373272578,445317120,,
1520,1.4351588487625122,0.00018838297579283424,0.42612162232398987,178370.95807056574,13.673763871192932,448266240,,
1530,1.3111437559127808,0.00018826198382146698,0.40783029794692993,178382.29681934975,13.742649646600087,451215360,,
1540,1.3542890548706055,0.00018814040300920343,0.4033389091491699,178374.02412359192,13.81153861284256,454164480,,
1550,1.4092717170715332,0.0001880182313295906,0.4146355092525482,178083.17793474806,13.880540092786154,457113600,,
1560,1.2503714561462402,0.0001878911645209176,0.4002473056316376,172574.59681475675,13.951744091510772,460062720,,
1570,1.2402900457382202,0.00018776779490179004,0.3988826870918274,178327.74616786186,14.020650923252106,463011840,,
1580,1.2787222862243652,0.00018764392037620258,0.4148234724998474,178427.86184163837,14.08951911131541,465960960,,
1590,1.1412149667739868,0.0001875194208733842,0.39451441168785095,178386.9788466413,14.15840307076772,468910080,,
1600,1.2334072589874268,0.00018739433486911073,0.4141805171966553,178373.324478049,14.227292311191558,471859200,1.466835856437683,1.30209481716156
1610,1.35525381565094,0.00018653430847904008,0.440530925989151,26403.755751275137,14.692680684725444,474808320,,
1620,1.3279694318771362,0.00018640492876293368,0.40237757563591003,178567.61472987314,14.761494954427084,477757440,,
1630,1.432394027709961,0.0001862749697056012,0.42491182684898376,178557.6751987829,14.830313130219777,480706560,,
1640,1.2823704481124878,0.0001861443669478234,0.41494032740592957,178445.0770053729,14.89917467435201,483655680,,
